Date,AAL,AAPL,ALGT,ALK,AMZN,BCS,BHC,CS,DAL,DB,FB,GOOG,GS,HA,IBM,JNJ,LUV,MRK,MS,MSFT,PFE,RHHBY,SP500,UNH,WFC
31-10-2012,12.18,21.261429,72.739998,19.120001,232.889999,13.64977,55.93,22.792969,9.63,43.616413,21.110001,338.879791,122.389999,5.93,194.529999,70.82,8.82,45.630001,17.379999,28.540001,24.870001,24.01,1412.160034,56,33.689999
01-11-2012,12.55,21.305,74.199997,19.5,232.139999,14.230414,56.759998,23.261719,9.7,44.456108,21.209999,342.511169,124.849998,6.01,197.149994,71.5,9.05,45.939999,17.610001,29.52,24.549999,24.15,1427.589966,56.950001,34.060001
02-11-2012,12.53,20.6,72.970001,19.52,232.419998,14.101382,56.369999,22.900391,9.7,43.396946,21.18,342.675568,123.25,6,193.429993,70.900002,9.03,46,17.780001,29.5,24.549999,24.15,1414.199951,56.049999,33.740002
05-11-2012,12.64,20.879286,73.989998,20.065001,234.330002,14.009216,55.290001,22.871094,9.77,43.158398,21.25,340.204834,124.080002,5.99,194.139999,70.790001,9.04,45.669998,17.75,29.629999,24.58,24.040001,1417.26001,55.279999,34.02
06-11-2012,12.67,20.816071,74.849998,20.73,237.559998,14.387096,54,23.632813,10.04,43.979008,21.17,339.587158,126.25,6.05,195.070007,71.010002,9.15,45.919998,18.190001,29.860001,24.709999,24.315001,1428.390015,56.389999,34.32
07-11-2012,12.59,19.928572,74.839996,20.225,232.059998,13.898618,53.330002,22.65625,9.94,42.07061,20.469999,332.314392,117.980003,6,191.160004,70.339996,9.01,44.459999,16.629999,29.08,24.17,24.075001,1394.530029,54.259998,32.91
08-11-2012,13.02,19.205357,75.160004,20.58,227.350006,13.741936,54.07,22.314453,10.29,41.288166,19.99,324.927094,115.269997,6.04,190.100006,69.650002,9.18,43.84,16.52,28.809999,24.16,23.82,1377.51001,53.439999,32.349998
09-11-2012,12.61,19.537857,73.93,20.344999,226.309998,13.391706,53.959999,22.070313,10.19,40.410305,19.209999,330.277039,116.150002,6.01,189.639999,69.870003,9.06,44.049999,16.610001,28.83,24.17,23.715,1379.849976,52.900002,32.349998
12-11-2012,12.29,19.386786,73.32,20.67,226.470001,13.67742,54.98,22.255859,10.3,40.629772,20.07,331.706696,117.239998,6.02,189.25,69.68,9.07,44.02,16.77,28.219999,24.110001,23.690001,1380.030029,52.200001,32.369999
13-11-2012,12.59,19.389286,72.489998,20.66,226.600006,13.631336,55.040001,22.119141,10.21,40.763359,19.860001,328.294464,116.470001,6,188.320007,69.510002,9.03,43.68,16.52,27.09,24.049999,23.745001,1374.530029,52.189999,32.02
14-11-2012,12.01,19.174286,70.410004,20.26,222.949997,13.585254,53.560001,21.542969,9.56,39.790077,22.360001,325.05661,114.239998,5.88,185.509995,69.269997,8.76,43.049999,16.09,26.84,23.809999,23.780001,1355.48999,51.25,31.43
15-11-2012,12.06,18.772142,70.910004,20.440001,220.600006,13.91705,53.32,21.845703,9.49,40.667938,22.17,322.421478,115.440002,5.77,185.850006,69.07,8.84,42.799999,16.26,26.66,23.66,23.275,1353.329956,51.25,31.57
16-11-2012,11.76,18.845715,71.139999,20.360001,225.229996,13.806452,55.029999,21.425781,9.33,39.666031,23.559999,322.381622,115.839996,5.8,186.940002,69.190002,8.93,43.07,16.18,26.52,23.860001,23.08,1359.880005,51.900002,31.940001
19-11-2012,12.07,20.204643,72.690002,20.764999,229.710007,14.608294,55.290001,22.382813,9.55,41.269085,22.92,332.857361,118.300003,5.86,190.350006,69.25,9.1,43.34,16.52,26.73,24.139999,23.555,1386.890015,52.91,32.400002
20-11-2012,12.49,20.032499,73.82,20.91,233.779999,14.470046,55.119999,22.080078,9.68,40.639313,23.1,333.73407,118.089996,5.88,189.199997,69.669998,9.11,43.560001,16.35,26.709999,24.280001,23.424999,1387.810059,53.139999,32.919998
21-11-2012,12.47,20.060715,74.410004,20.905001,238.029999,14.635944,55.02,22.119141,9.72,40.362595,24.32,331.691742,117.699997,5.85,190.289993,69.589996,9.23,43.889999,16.25,26.950001,24.35,23.565001,1391.030029,53.529999,32.59
23-11-2012,12.5,20.410715,74.75,21.245001,239.880005,15.004608,55.389999,22.597656,9.84,41.860687,24,332.737823,120.309998,5.94,193.490005,69.559998,9.37,44.279999,16.43,27.700001,24.530001,24.18,1409.150024,53.919998,33.200001
26-11-2012,12.92,21.054644,73.800003,21.24,243.619995,14.29493,56.189999,22.421875,9.8,41.316795,25.940001,329.340546,120.940002,6.04,192.880005,69.089996,9.4,44.200001,16.610001,27.389999,24.49,24.135,1406.290039,53.529999,32.900002
27-11-2012,12.72,20.885,73.730003,21.135,243.399994,14.285714,54.91,22.431641,9.82,41.440838,26.15,334.102692,118.410004,6.06,191.229996,68.809998,9.29,43.880001,16.629999,27.08,24.25,24.084999,1398.939941,52.59,32.630001
28-11-2012,12.97,20.819286,73.309998,21.280001,247.110001,14.37788,55.049999,22.607422,10,41.20229,26.360001,340.558502,119.330002,6.12,191.979996,69.290001,9.43,44.599998,16.879999,27.360001,24.67,24.254999,1409.930054,52.75,32.810001
29-11-2012,13,21.048571,73.93,21.305,251.270004,14.43318,55.400002,23.085938,10.05,41.860687,27.32,344.653168,118.730003,6.25,191.529999,69.220001,9.5,44.709999,16.860001,26.950001,24.85,24.475,1415.949951,54.360001,33.16
30-11-2012,12.89,20.902857,74.019997,21.375,252.050003,14.589862,55.279999,23.056641,10,42.10878,28,347.881042,117.790001,6.24,190.070007,69.730003,9.53,44.299999,16.870001,26.620001,25.02,24.605,1416.180054,54.389999,33.009998
03-12-2012,12.66,20.935358,73.540001,21.25,250.330002,14.43318,55.369999,23.066406,9.62,42.223282,27.040001,346.326874,118.400002,6.19,189.479996,69.650002,9.44,44.439999,16.469999,26.43,25.09,24.525,1409.459961,53.889999,32.75
04-12-2012,12.38,20.566071,74.379997,21.295,252.490005,14.48848,56.900002,23.564453,9.73,42.948475,27.459999,344.224762,116.580002,6.23,189.360001,69.860001,9.63,44.400002,16.610001,26.370001,25.17,24.434999,1407.050049,53.540001,32.740002
05-12-2012,12.11,19.2425,73.790001,21.235001,253.960007,14.682028,57.709999,24.101563,9.71,43.959923,27.709999,342.625763,117.129997,6.18,188.649994,69.970001,9.79,44.389999,16.98,26.67,25.639999,24.415001,1409.280029,53.84,32.98
06-12-2012,12.61,19.544285,74.959999,21.26,253.369995,14.83871,57.709999,23.994141,10.02,43.40649,26.969999,344.274567,117.199997,6.22,189.699997,70.050003,9.88,44.509998,16.74,26.73,25.610001,24.5,1413.939941,53.650002,33.139999
07-12-2012,12.77,19.044643,73.25,21.25,253.270004,14.875576,57.790001,23.847656,10.11,42.767174,27.49,340.827484,116.57,6.21,191.949997,70.449997,9.81,44.630001,16.969999,26.459999,25.559999,24.780001,1418.069946,53.869999,33.23
10-12-2012,12.78,18.922142,72.800003,21.275,247.770004,14.75576,58.16,23.759766,10.14,42.166031,27.84,341.430237,117.010002,6.32,192.619995,70.599998,9.84,44.48,17.01,26.940001,25.41,25.09,1418.550049,54.189999,33.049999
11-12-2012,12.88,19.335358,72.919998,21.715,250.690002,14.792626,59.23,23.779297,10.66,42.557251,27.98,347.138824,118.860001,6.54,194.199997,71.099998,10.12,45.189999,17.75,27.32,25.639999,25.375,1427.839966,54.759998,33.290001
12-12-2012,12.7,19.25,73.559998,21.559999,251.759995,14.912442,59.259998,24.052734,10.72,42.538166,27.58,347.47757,118.089996,6.42,192.949997,70.959999,10.02,45.259998,17.700001,27.24,25.51,25.305,1428.47998,55.25,33.5
13-12-2012,12.97,18.9175,73.959999,21.67,251.25,15.013824,58.080002,24.052734,11.29,41.459923,28.24,350.037964,118.5,6.52,191.990005,70.75,10.14,43.950001,17.799999,27.110001,25.33,25.174999,1419.449951,54.380001,33.259998
14-12-2012,12.83,18.206785,74.019997,21.58,249.190002,15.207374,59.029999,23.984375,11.22,40.877861,26.809999,349.669342,119.360001,6.54,191.759995,70.690002,10.19,43.540001,18.049999,26.809999,25.18,25.4,1413.579956,54.049999,33.150002
17-12-2012,12.79,18.529642,74.550003,21.99,253.860001,15.364056,59.459999,24.072266,11.23,41.135498,26.75,359.04422,123.489998,6.6,193.619995,70.940002,10.36,43.630001,18.530001,27.1,25.360001,25.285,1430.359985,54.360001,34.380001
18-12-2012,12.95,19.067858,75.489998,22.184999,260.399994,15.732718,59.91,24.511719,11.53,42.204197,27.709999,359.18866,127.769997,6.59,195.690002,70.949997,10.5,44.240002,19.120001,27.559999,25.639999,25.57,1446.790039,54.950001,34.959999
19-12-2012,13.48,18.796785,76.43,22.4,257.98999,15.870968,59.75,24.453125,11.83,42.471375,27.41,358.71048,127.25,6.8,195.080002,70.629997,10.56,43.66,19.09,27.309999,25.35,25.65,1435.810059,54.490002,34.619999
20-12-2012,13.54,18.633215,76.309998,22.459999,261.5,16.101383,61.029999,24.736328,11.94,42.738548,27.360001,359.831268,129.720001,6.66,194.770004,70.75,10.54,42.16,19.27,27.68,25.43,25.450001,1443.689941,55.459999,35.060001
21-12-2012,13.44,18.547501,75.900002,22.209999,256.920013,15.732718,60.84,24.023438,11.86,41.67939,26.26,356.478821,128.440002,6.59,193.419998,70.269997,10.46,41.52,18.92,27.450001,25.08,25.67,1430.150024,55.029999,34.48
24-12-2012,13.33,18.577499,77.32,22.075001,258.619995,15.714286,60.389999,23.916016,11.78,41.545803,26.93,353.425262,127.540001,6.53,192.399994,70.019997,10.43,41.419998,18.950001,27.059999,25.08,25.625,1426.660034,54.849998,34.419998
26-12-2012,13.23,18.321428,73.449997,21.74,248.630005,15.686636,60.310001,23.90625,11.65,41.459923,26.51,353.11145,127.160004,6.42,191.949997,70.169998,10.31,41.34,18.879999,26.860001,25.24,25.68,1419.829956,54.220001,34.330002
27-12-2012,13.1,18.395,72.279999,21.629999,248.309998,15.852534,59.68,24.082031,11.57,42.337788,26.049999,351.826263,126.669998,6.43,192.710007,70.089996,10.26,41.200001,18.77,26.959999,25.139999,25.525,1418.099976,54.439999,34.18
28-12-2012,12.79,18.199642,72.370003,21.365,245.179993,15.437788,58.869999,23.623047,11.5,41.335876,25.91,348.697998,125.519997,6.46,189.830002,69.480003,10.16,40.639999,18.620001,26.549999,24.889999,25.245001,1402.430054,53.860001,33.91
31-12-2012,13.5,19.006071,73.410004,21.545,250.869995,15.963134,59.77,23.984375,11.87,42.261452,26.620001,352.369232,127.559998,6.57,191.550003,70.099998,10.24,40.939999,19.120001,26.709999,25.08,25.25,1426.189941,54.240002,34.18
02-01-2013,13.98,19.608213,75.480003,21.969999,257.309998,16.552996,60.75,24.6875,12.23,43.35878,28,360.274597,131.660004,6.74,196.350006,70.839996,10.47,41.34,19.620001,27.620001,25.91,25.65,1462.420044,54.540001,35.049999
03-01-2013,13.66,19.360714,75.43,22.379999,258.480011,16.32258,61.07,24.570313,12.58,43.043892,27.77,360.483826,130.940002,6.85,195.270004,70.739998,10.72,42.330002,19.58,27.25,25.85,25.615,1459.369995,51.990002,34.759998
04-01-2013,14.73,18.821428,77.230003,22.690001,259.149994,16.442396,60.709999,25.185547,12.98,43.730915,28.76,367.607117,134.509995,7.11,193.990005,71.550003,10.88,41.970001,20.190001,26.74,25.959999,25.790001,1466.469971,52.09,34.939999
07-01-2013,14.84,18.710714,77.910004,23.174999,268.459991,17.004608,61.310001,25.810547,12.99,44.637405,29.42,366.003143,134.259995,7.2,193.139999,71.400002,10.91,42.119999,19.799999,26.690001,25.98,25.754999,1461.890015,52.09,34.77
08-01-2013,15.16,18.761072,76.589996,23,266.380005,17.023041,62.290001,25.771484,12.98,45.238548,29.059999,365.280823,133.050003,7.05,192.869995,71.410004,11.03,42.18,19.65,26.549999,26.02,25.965,1457.150024,51.400002,34.709999
09-01-2013,15.13,18.467857,76.860001,23.155001,266.350006,17.253456,63.82,26.162109,13.11,45.324429,30.59,367.681824,134.320007,6.59,192.320007,71.730003,11,42.59,19.620001,26.700001,26.469999,26.16,1461.02002,52.369999,34.709999
10-01-2013,15.14,18.696785,75.779999,22.985001,265.339996,17.585253,63.91,26.943359,13.3,47.242367,31.299999,369.35556,137.369995,6.48,192.880005,72.190002,11.07,42.779999,20.34,26.459999,26.76,26.440001,1472.119995,53.110001,35.400002
11-01-2013,14.78,18.582144,73.309998,23.42,267.940002,17.778801,63.630001,26.845703,13.35,47.347328,31.719999,368.613342,137.130005,6.56,194.449997,72.349998,11.05,43.23,20.17,26.83,26.52,26.84,1472.050049,52.82,35.099998
14-01-2013,14.67,17.919643,74.650002,23.215,272.730011,17.714285,63.580002,27.167969,13.44,47.175571,30.950001,360.274597,136.130005,6.52,192.619995,72.559998,11.02,43.34,20.07,26.889999,26.74,26.549999,1470.680054,53.360001,34.77
15-01-2013,14.31,17.354286,74.940002,23.35,271.899994,17.576036,63.700001,27.255859,13.63,46.946564,30.1,361.111481,135.589996,6.5,192.5,72.370003,11.08,42.869999,20.43,27.209999,26.620001,26.514999,1472.339966,53.619999,35.110001
16-01-2013,14.63,18.074642,74.519997,23.49,268.929993,17.308756,63.52,27.255859,13.92,46.383587,29.85,356.259644,141.089996,6.66,192.589996,72.580002,11.28,42.540001,20.540001,27.040001,26.610001,26.485001,1472.630005,53.66,35.09
17-01-2013,14.48,17.952858,74.160004,23.52,270.480011,17.428572,63.779999,27.5,13.83,46.622139,30.139999,354.331879,141.009995,6.62,193.649994,72.900002,11.4,42.75,20.75,27.25,26.83,27.084999,1480.939941,54.400002,35.029999
18-01-2013,14.44,17.857143,73.989998,23.32,272.119995,17.474655,63.77,27.792969,13.61,46.784351,29.66,350.939606,144.449997,6.6,194.470001,73.230003,11.26,42.98,22.379999,27.25,26.540001,26.67,1485.97998,54.560001,34.93
22-01-2013,14.85,18.0275,74.860001,23.59,270.190002,17.51152,64.199997,28.203125,14.01,46.116413,30.73,350.12265,145.949997,6.77,196.080002,72.690002,11.48,43.200001,22.98,27.15,26.68,26.625,1492.560059,56.02,35.040001
23-01-2013,15.07,18.3575,74.610001,23.325001,268.109985,17.354839,63.84,27.685547,13.78,45.066795,30.82,369.36554,145.559998,6.65,204.720001,72.849998,11.36,42.82,22.67,27.610001,26.65,27.190001,1494.810059,55.91,34.950001
24-01-2013,14.67,16.089285,73.769997,23.195,273.459991,17.391705,64.550003,28.457031,13.93,46.211834,31.08,375.696808,144.960007,6.64,204.419998,73.099998,11.45,43,22.6,27.629999,26.85,27.575001,1494.819946,56.220001,35.16
25-01-2013,14.97,15.71,74.010002,23.305,283.98999,17.603687,65.639999,28.945313,14.17,47.223282,31.540001,375.427795,144.460007,6.53,204.970001,73.919998,11.44,43.459999,22.700001,27.879999,27,27.5,1502.959961,56.040001,35.139999
28-01-2013,15.03,16.065357,75.239998,23.535,276.040009,17.658987,65.550003,28.740234,13.94,47.404579,32.470001,373.963287,144.149994,6.54,204.929993,73.620003,11.43,42.93,22.309999,27.91,26.84,27.35,1500.180054,55.810001,35.110001
29-01-2013,14.42,16.366785,76.489998,23.18,260.350006,17.465437,65.849998,28.720703,13.68,47.519085,30.790001,375.4328,147.100006,6.54,203.899994,74.410004,11.33,43.66,22.59,28.01,27.700001,27.49,1507.839966,56.279999,35.27
30-01-2013,14.3,16.315357,73.75,23.030001,272.76001,17.539171,66.169998,28.388672,13.84,48.072517,31.24,375.507507,147.149994,5.69,203.520004,74.089996,11.24,43.5,22.98,27.85,27.51,27.325001,1501.959961,56.080002,34.970001
31-01-2013,14.28,16.2675,74.470001,23.065001,265.5,17.658987,66.32,28.847656,13.89,49.293892,30.98,376.434021,147.860001,5.77,203.070007,73.919998,11.21,43.25,22.85,27.450001,27.280001,27.74,1498.109985,55.209999,34.830002
01-02-2013,14.12,16.200714,74.860001,23.285,265,17.400921,67.25,29.550781,13.82,50.286259,29.73,386.351868,149.899994,5.58,205.179993,74.18,11.23,41.830002,23.51,27.93,27.629999,28,1513.170044,55.77,35.130001
04-02-2013,13.99,15.797143,74.379997,23.254999,259.980011,16.86636,66.410004,27.919922,13.86,47.833969,28.110001,378.092804,147.520004,5.43,203.789993,74.110001,11.18,40.849998,22.879999,27.440001,27.17,27.674999,1495.709961,55.75,34.759998
05-02-2013,14.09,16.351429,74.830002,23.43,266.890015,17.069124,66.639999,28.642578,13.93,48.788166,28.639999,381.440277,150.449997,5.64,202.789993,74.660004,11.27,41.43,23.4,27.5,27.51,27.889999,1511.290039,57.77,34.849998
06-02-2013,14.56,16.333929,76.57,23.709999,262.220001,17.078341,66.910004,28.857422,14.47,48.196564,29.049999,383.647003,151.119995,5.64,201.020004,75.389999,11.47,41.09,23.389999,27.34,27.32,27.690001,1512.119995,57.380001,34.970001
07-02-2013,15.11,16.722143,78.010002,23.9,260.230011,16.967741,67.239998,27.695313,14.86,46.851147,28.65,385.529938,150.259995,5.7,199.740005,75.059998,11.61,41,23.1,27.280001,26.959999,27.014999,1509.390015,57.049999,34.66
08-02-2013,14.75,16.963572,78.120003,24.334999,261.950012,17.373272,67.800003,28.417969,14.62,47.146946,28.549999,391.218628,151.600006,5.8,201.679993,75.480003,11.64,41.18,23.32,27.549999,26.879999,27.504999,1517.930054,57.740002,34.880001
11-02-2013,14.46,17.140358,78.339996,24.4,257.209991,17.354839,67.559998,28.388672,14.69,46.755726,28.26,389.749115,152.240005,5.78,200.160004,75.410004,11.65,41.380001,23.280001,27.860001,27.139999,27.455,1517.01001,57.119999,35.259998
12-02-2013,14.27,16.710714,78.029999,24.43,258.700012,18.940092,67.43,28.681641,14.5,47.585876,27.370001,388.892334,154.110001,5.81,200.039993,75.800003,11.55,41.450001,23.629999,27.879999,26.99,27.549999,1519.430054,57.009998,35.509998
13-02-2013,14.66,16.678928,79.75,24.76,269.470001,18.617512,67.5,28.613281,14.78,47.11832,27.91,389.968292,154.520004,5.88,200.089996,75.660004,11.61,41.150002,23.629999,28.030001,27,27.855,1520.329956,57.23,35.130001
14-02-2013,13.99,16.663929,79.059998,24.355,269.23999,18.32258,66.389999,28.457031,14.24,46.517174,28.5,392.439056,155.929993,5.89,199.649994,75.809998,11.47,41.189999,23.83,28.040001,27.059999,27.82,1521.380005,57.049999,35.209999
15-02-2013,14.5,16.434286,80.440002,24.49,265.089996,18.304148,66.529999,28.164063,14.45,45.677483,28.32,394.964569,154.990005,5.84,200.979996,76.160004,11.6,41.419998,23.870001,28.01,27.290001,27.955,1519.790039,57.32,35.16
19-02-2013,14.26,16.428215,80.339996,25.15,269.75,18.442396,67.019997,28.574219,14.3,46.755726,28.93,401.918518,158.649994,5.93,200.320007,76.959999,11.7,42.220001,24.32,28.049999,27.709999,28.584999,1530.939941,56.66,35.139999
20-02-2013,13.33,16.030357,79.029999,24.625,266.410004,17.723503,66.239998,28.339844,13.82,45.410305,28.459999,394.750366,155.179993,5.83,199.309998,76.650002,11.43,42.66,23.42,27.870001,27.57,28.775,1511.949951,55.209999,35.099998
21-02-2013,13.37,15.930715,79.580002,24.82,265.940002,17.262672,65.690002,27.392578,13.56,43.664124,27.280001,396.279633,150.880005,5.78,198.330002,76.870003,11.45,42.5,22.83,27.49,27.41,28.17,1502.420044,55.240002,35.459999
22-02-2013,13.57,16.100357,80.339996,25.4,265.420013,17.345623,65.739998,27.675781,13.75,44.847328,27.129999,398.361847,154.089996,5.84,201.089996,76.25,11.6,42.970001,23.58,27.76,27.379999,28.549999,1515.599976,54.470001,35.82
25-02-2013,13.02,15.814285,79.18,24.775,259.869995,16.718895,65.459999,26.191406,14.02,43.244274,27.27,393.908539,147.649994,5.67,197.509995,75.57,11.32,42.52,22.030001,27.370001,26.84,28.67,1487.849976,53.299999,34.790001
26-02-2013,13.26,16.034643,80.290001,24.995001,259.359985,16.682028,65.160004,26.09375,13.9,43.167938,27.389999,393.589722,148,5.7,199.139999,75.75,11.4,42.419998,22.440001,27.370001,27.030001,28.52,1496.939941,53.049999,34.75
27-02-2013,13.41,15.8775,80.709999,25.719999,263.25,17.032259,66.739998,26.728516,14.27,43.874046,26.870001,398.396698,151.649994,5.76,202.330002,76.32,11.82,42.970001,22.9,27.809999,27.41,28.565001,1515.98999,53.869999,35.130001
28-02-2013,13.43,15.764286,80.290001,25.775,264.269989,17.096775,67.459999,26.132813,14.27,43.635498,27.25,399.104065,149.759995,5.67,200.830002,76.110001,11.7,42.73,22.549999,27.799999,27.370001,28.684999,1514.680054,53.450001,35.080002
01-03-2013,13.61,15.373929,81.260002,26.200001,265.73999,16.764977,67.629997,25.605469,14.82,41.698475,27.780001,401.589752,150.529999,5.77,202.910004,76.699997,11.82,42.630001,22.43,27.950001,27.389999,28.450001,1518.199951,53.52,35.389999
04-03-2013,13.9,15.001785,83.160004,27.264999,273.109985,16.857143,69.410004,25.302734,15.65,41.507633,27.719999,409.216156,152.179993,5.85,205.190002,77.199997,12.04,43.34,22.6,28.15,27.690001,28.66,1525.199951,53.32,35.849998
05-03-2013,14.05,15.397857,84.82,27.924999,275.589996,16.986176,69.790001,25.917969,15.86,42.261452,27.52,417.734222,152.960007,5.89,206.529999,77.660004,12.11,43.25,22.74,28.35,28.07,28.915001,1539.790039,53.5,35.880001
06-03-2013,14.57,15.202143,83.919998,27.84,273.790009,16.958525,68.519997,25.908203,15.67,42.242367,27.450001,414.137695,154.130005,5.83,208.380005,77.389999,12.05,43.68,22.91,28.09,28.120001,28.85,1541.459961,53.610001,36.049999
