Date,Close,Abbv,Industry
07-01-2013,268.459991,AMZN,Technology
08-01-2013,266.380005,AMZN,Technology
09-01-2013,266.350006,AMZN,Technology
10-01-2013,265.339996,AMZN,Technology
11-01-2013,267.940002,AMZN,Technology
14-01-2013,272.730011,AMZN,Technology
15-01-2013,271.899994,AMZN,Technology
16-01-2013,268.929993,AMZN,Technology
17-01-2013,270.480011,AMZN,Technology
18-01-2013,272.119995,AMZN,Technology
22-01-2013,270.190002,AMZN,Technology
23-01-2013,268.109985,AMZN,Technology
24-01-2013,273.459991,AMZN,Technology
25-01-2013,283.98999,AMZN,Technology
28-01-2013,276.040009,AMZN,Technology
29-01-2013,260.350006,AMZN,Technology
30-01-2013,272.76001,AMZN,Technology
31-01-2013,265.5,AMZN,Technology
01-02-2013,265,AMZN,Technology
04-02-2013,259.980011,AMZN,Technology
05-02-2013,266.890015,AMZN,Technology
06-02-2013,262.220001,AMZN,Technology
07-02-2013,260.230011,AMZN,Technology
08-02-2013,261.950012,AMZN,Technology
11-02-2013,257.209991,AMZN,Technology
12-02-2013,258.700012,AMZN,Technology
13-02-2013,269.470001,AMZN,Technology
14-02-2013,269.23999,AMZN,Technology
15-02-2013,265.089996,AMZN,Technology
19-02-2013,269.75,AMZN,Technology
20-02-2013,266.410004,AMZN,Technology
21-02-2013,265.940002,AMZN,Technology
22-02-2013,265.420013,AMZN,Technology
25-02-2013,259.869995,AMZN,Technology
26-02-2013,259.359985,AMZN,Technology
27-02-2013,263.25,AMZN,Technology
28-02-2013,264.269989,AMZN,Technology
01-03-2013,265.73999,AMZN,Technology
04-03-2013,273.109985,AMZN,Technology
05-03-2013,275.589996,AMZN,Technology
06-03-2013,273.790009,AMZN,Technology
07-03-2013,273.880005,AMZN,Technology
08-03-2013,274.190002,AMZN,Technology
11-03-2013,271.23999,AMZN,Technology
12-03-2013,274.130005,AMZN,Technology
13-03-2013,275.100006,AMZN,Technology
14-03-2013,265.73999,AMZN,Technology
15-03-2013,261.820007,AMZN,Technology
18-03-2013,257.890015,AMZN,Technology
19-03-2013,256.410004,AMZN,Technology
20-03-2013,257.279999,AMZN,Technology
21-03-2013,253.389999,AMZN,Technology
22-03-2013,257.75,AMZN,Technology
25-03-2013,256.019989,AMZN,Technology
26-03-2013,260.309998,AMZN,Technology
27-03-2013,265.299988,AMZN,Technology
28-03-2013,266.48999,AMZN,Technology
01-04-2013,261.609985,AMZN,Technology
02-04-2013,263.320007,AMZN,Technology
03-04-2013,259.029999,AMZN,Technology
04-04-2013,259.079987,AMZN,Technology
05-04-2013,255.479996,AMZN,Technology
08-04-2013,258.950012,AMZN,Technology
09-04-2013,261.140015,AMZN,Technology
10-04-2013,264.769989,AMZN,Technology
11-04-2013,269.850006,AMZN,Technology
12-04-2013,272.869995,AMZN,Technology
15-04-2013,267.720001,AMZN,Technology
16-04-2013,272.339996,AMZN,Technology
17-04-2013,267.399994,AMZN,Technology
18-04-2013,259.420013,AMZN,Technology
19-04-2013,260.320007,AMZN,Technology
22-04-2013,263.549988,AMZN,Technology
23-04-2013,268.899994,AMZN,Technology
24-04-2013,268.779999,AMZN,Technology
25-04-2013,274.700012,AMZN,Technology
26-04-2013,254.809998,AMZN,Technology
29-04-2013,249.740005,AMZN,Technology
30-04-2013,253.809998,AMZN,Technology
01-05-2013,248.229996,AMZN,Technology
02-05-2013,252.550003,AMZN,Technology
03-05-2013,258.049988,AMZN,Technology
06-05-2013,255.720001,AMZN,Technology
07-05-2013,257.730011,AMZN,Technology
08-05-2013,258.679993,AMZN,Technology
09-05-2013,260.160004,AMZN,Technology
10-05-2013,263.630005,AMZN,Technology
13-05-2013,264.51001,AMZN,Technology
14-05-2013,268.329987,AMZN,Technology
15-05-2013,266.559998,AMZN,Technology
16-05-2013,264.119995,AMZN,Technology
17-05-2013,269.899994,AMZN,Technology
20-05-2013,267.630005,AMZN,Technology
21-05-2013,268.859985,AMZN,Technology
22-05-2013,262.959991,AMZN,Technology
23-05-2013,261.799988,AMZN,Technology
24-05-2013,261.73999,AMZN,Technology
28-05-2013,267.290009,AMZN,Technology
29-05-2013,265.529999,AMZN,Technology
30-05-2013,266.829987,AMZN,Technology
31-05-2013,269.200012,AMZN,Technology
03-06-2013,266.880005,AMZN,Technology
04-06-2013,265.700012,AMZN,Technology
05-06-2013,267.170013,AMZN,Technology
06-06-2013,267.829987,AMZN,Technology
07-06-2013,276.869995,AMZN,Technology
10-06-2013,281.070007,AMZN,Technology
11-06-2013,274.779999,AMZN,Technology
12-06-2013,271.670013,AMZN,Technology
13-06-2013,275.790009,AMZN,Technology
14-06-2013,273.98999,AMZN,Technology
17-06-2013,278.059998,AMZN,Technology
18-06-2013,281.76001,AMZN,Technology
19-06-2013,278.160004,AMZN,Technology
20-06-2013,273.440002,AMZN,Technology
21-06-2013,273.359985,AMZN,Technology
24-06-2013,270.609985,AMZN,Technology
25-06-2013,272.089996,AMZN,Technology
26-06-2013,277.570007,AMZN,Technology
27-06-2013,277.549988,AMZN,Technology
28-06-2013,277.690002,AMZN,Technology
01-07-2013,282.100006,AMZN,Technology
02-07-2013,283.730011,AMZN,Technology
03-07-2013,284.029999,AMZN,Technology
05-07-2013,285.880005,AMZN,Technology
08-07-2013,290.589996,AMZN,Technology
09-07-2013,291.529999,AMZN,Technology
10-07-2013,292.329987,AMZN,Technology
11-07-2013,299.660004,AMZN,Technology
12-07-2013,307.549988,AMZN,Technology
15-07-2013,306.570007,AMZN,Technology
16-07-2013,306.869995,AMZN,Technology
17-07-2013,308.690002,AMZN,Technology
18-07-2013,304.109985,AMZN,Technology
19-07-2013,305.230011,AMZN,Technology
22-07-2013,303.480011,AMZN,Technology
23-07-2013,301.059998,AMZN,Technology
24-07-2013,298.940002,AMZN,Technology
25-07-2013,303.399994,AMZN,Technology
26-07-2013,312.01001,AMZN,Technology
29-07-2013,306.100006,AMZN,Technology
30-07-2013,302.410004,AMZN,Technology
31-07-2013,301.220001,AMZN,Technology
01-08-2013,305.570007,AMZN,Technology
02-08-2013,304.209991,AMZN,Technology
05-08-2013,300.98999,AMZN,Technology
06-08-2013,300.75,AMZN,Technology
07-08-2013,296.910004,AMZN,Technology
08-08-2013,295.73999,AMZN,Technology
09-08-2013,297.26001,AMZN,Technology
12-08-2013,296.690002,AMZN,Technology
13-08-2013,293.970001,AMZN,Technology
14-08-2013,291.339996,AMZN,Technology
15-08-2013,286.470001,AMZN,Technology
16-08-2013,284.820007,AMZN,Technology
19-08-2013,285.570007,AMZN,Technology
20-08-2013,287.089996,AMZN,Technology
21-08-2013,284.570007,AMZN,Technology
22-08-2013,289.730011,AMZN,Technology
23-08-2013,290.01001,AMZN,Technology
26-08-2013,286.209991,AMZN,Technology
27-08-2013,280.929993,AMZN,Technology
28-08-2013,281.579987,AMZN,Technology
29-08-2013,283.980011,AMZN,Technology
30-08-2013,280.980011,AMZN,Technology
03-09-2013,288.799988,AMZN,Technology
04-09-2013,293.640015,AMZN,Technology
05-09-2013,294.100006,AMZN,Technology
06-09-2013,295.859985,AMZN,Technology
09-09-2013,299.709991,AMZN,Technology
10-09-2013,300.359985,AMZN,Technology
11-09-2013,299.640015,AMZN,Technology
12-09-2013,298.859985,AMZN,Technology
13-09-2013,297.920013,AMZN,Technology
16-09-2013,296.059998,AMZN,Technology
17-09-2013,304.170013,AMZN,Technology
18-09-2013,312.029999,AMZN,Technology
19-09-2013,312.059998,AMZN,Technology
20-09-2013,316.339996,AMZN,Technology
23-09-2013,311.48999,AMZN,Technology
24-09-2013,314.130005,AMZN,Technology
25-09-2013,312.649994,AMZN,Technology
26-09-2013,318.119995,AMZN,Technology
27-09-2013,316.01001,AMZN,Technology
30-09-2013,312.640015,AMZN,Technology
01-10-2013,320.950012,AMZN,Technology
02-10-2013,320.51001,AMZN,Technology
03-10-2013,314.76001,AMZN,Technology
04-10-2013,319.040009,AMZN,Technology
07-10-2013,310.029999,AMZN,Technology
08-10-2013,303.230011,AMZN,Technology
09-10-2013,298.230011,AMZN,Technology
10-10-2013,305.170013,AMZN,Technology
11-10-2013,310.890015,AMZN,Technology
14-10-2013,310.700012,AMZN,Technology
15-10-2013,306.399994,AMZN,Technology
16-10-2013,310.48999,AMZN,Technology
17-10-2013,310.769989,AMZN,Technology
18-10-2013,328.929993,AMZN,Technology
21-10-2013,326.440002,AMZN,Technology
22-10-2013,332.540009,AMZN,Technology
23-10-2013,326.76001,AMZN,Technology
24-10-2013,332.209991,AMZN,Technology
25-10-2013,363.390015,AMZN,Technology
28-10-2013,358.160004,AMZN,Technology
29-10-2013,362.700012,AMZN,Technology
30-10-2013,361.079987,AMZN,Technology
31-10-2013,364.029999,AMZN,Technology
01-11-2013,359,AMZN,Technology
04-11-2013,358.73999,AMZN,Technology
05-11-2013,358.890015,AMZN,Technology
06-11-2013,356.179993,AMZN,Technology
07-11-2013,343.559998,AMZN,Technology
08-11-2013,350.309998,AMZN,Technology
11-11-2013,354.380005,AMZN,Technology
12-11-2013,349.529999,AMZN,Technology
13-11-2013,356.220001,AMZN,Technology
14-11-2013,367.399994,AMZN,Technology
15-11-2013,369.170013,AMZN,Technology
18-11-2013,366.179993,AMZN,Technology
19-11-2013,364.940002,AMZN,Technology
20-11-2013,362.570007,AMZN,Technology
21-11-2013,368.920013,AMZN,Technology
22-11-2013,372.309998,AMZN,Technology
25-11-2013,376.640015,AMZN,Technology
26-11-2013,381.369995,AMZN,Technology
27-11-2013,386.709991,AMZN,Technology
29-11-2013,393.619995,AMZN,Technology
02-12-2013,392.299988,AMZN,Technology
03-12-2013,384.660004,AMZN,Technology
04-12-2013,385.959991,AMZN,Technology
05-12-2013,384.48999,AMZN,Technology
06-12-2013,386.950012,AMZN,Technology
09-12-2013,384.890015,AMZN,Technology
10-12-2013,387.779999,AMZN,Technology
11-12-2013,382.190002,AMZN,Technology
12-12-2013,381.25,AMZN,Technology
13-12-2013,384.23999,AMZN,Technology
16-12-2013,388.970001,AMZN,Technology
17-12-2013,387.649994,AMZN,Technology
18-12-2013,395.959991,AMZN,Technology
19-12-2013,395.190002,AMZN,Technology
20-12-2013,402.200012,AMZN,Technology
23-12-2013,402.920013,AMZN,Technology
24-12-2013,399.200012,AMZN,Technology
26-12-2013,404.390015,AMZN,Technology
27-12-2013,398.079987,AMZN,Technology
30-12-2013,393.369995,AMZN,Technology
31-12-2013,398.790009,AMZN,Technology
02-01-2014,397.970001,AMZN,Technology
03-01-2014,396.440002,AMZN,Technology
06-01-2014,393.630005,AMZN,Technology
07-01-2014,398.029999,AMZN,Technology
08-01-2014,401.920013,AMZN,Technology
09-01-2014,401.01001,AMZN,Technology
10-01-2014,397.660004,AMZN,Technology
13-01-2014,390.980011,AMZN,Technology
14-01-2014,397.540009,AMZN,Technology
15-01-2014,395.869995,AMZN,Technology
16-01-2014,395.799988,AMZN,Technology
17-01-2014,399.609985,AMZN,Technology
21-01-2014,407.049988,AMZN,Technology
22-01-2014,404.540009,AMZN,Technology
23-01-2014,399.869995,AMZN,Technology
24-01-2014,387.600006,AMZN,Technology
27-01-2014,386.279999,AMZN,Technology
28-01-2014,394.429993,AMZN,Technology
29-01-2014,384.200012,AMZN,Technology
30-01-2014,403.01001,AMZN,Technology
31-01-2014,358.690002,AMZN,Technology
03-02-2014,346.149994,AMZN,Technology
04-02-2014,347.950012,AMZN,Technology
05-02-2014,346.450012,AMZN,Technology
06-02-2014,354.589996,AMZN,Technology
07-02-2014,361.079987,AMZN,Technology
10-02-2014,360.869995,AMZN,Technology
11-02-2014,361.790009,AMZN,Technology
12-02-2014,349.25,AMZN,Technology
13-02-2014,357.200012,AMZN,Technology
14-02-2014,357.350006,AMZN,Technology
18-02-2014,353.649994,AMZN,Technology
19-02-2014,347.380005,AMZN,Technology
20-02-2014,349.799988,AMZN,Technology
21-02-2014,346.76001,AMZN,Technology
24-02-2014,351.779999,AMZN,Technology
25-02-2014,358.320007,AMZN,Technology
26-02-2014,359.799988,AMZN,Technology
27-02-2014,360.130005,AMZN,Technology
28-02-2014,362.100006,AMZN,Technology
03-03-2014,359.779999,AMZN,Technology
04-03-2014,363.899994,AMZN,Technology
05-03-2014,372.369995,AMZN,Technology
06-03-2014,372.160004,AMZN,Technology
07-03-2014,372.059998,AMZN,Technology
10-03-2014,370.529999,AMZN,Technology
11-03-2014,368.820007,AMZN,Technology
12-03-2014,370.640015,AMZN,Technology
13-03-2014,371.51001,AMZN,Technology
14-03-2014,373.73999,AMZN,Technology
17-03-2014,375.040009,AMZN,Technology
18-03-2014,378.769989,AMZN,Technology
19-03-2014,373.230011,AMZN,Technology
20-03-2014,368.970001,AMZN,Technology
21-03-2014,360.619995,AMZN,Technology
24-03-2014,351.850006,AMZN,Technology
25-03-2014,354.709991,AMZN,Technology
26-03-2014,343.410004,AMZN,Technology
27-03-2014,338.470001,AMZN,Technology
28-03-2014,338.290009,AMZN,Technology
31-03-2014,336.369995,AMZN,Technology
01-04-2014,342.98999,AMZN,Technology
02-04-2014,341.959991,AMZN,Technology
03-04-2014,333.619995,AMZN,Technology
04-04-2014,323,AMZN,Technology
07-04-2014,317.76001,AMZN,Technology
08-04-2014,327.070007,AMZN,Technology
09-04-2014,331.809998,AMZN,Technology
10-04-2014,317.109985,AMZN,Technology
11-04-2014,311.730011,AMZN,Technology
14-04-2014,315.910004,AMZN,Technology
15-04-2014,316.079987,AMZN,Technology
16-04-2014,323.679993,AMZN,Technology
17-04-2014,324.910004,AMZN,Technology
21-04-2014,330.869995,AMZN,Technology
22-04-2014,329.320007,AMZN,Technology
23-04-2014,324.579987,AMZN,Technology
24-04-2014,337.149994,AMZN,Technology
25-04-2014,303.829987,AMZN,Technology
28-04-2014,296.579987,AMZN,Technology
29-04-2014,300.380005,AMZN,Technology
30-04-2014,304.130005,AMZN,Technology
01-05-2014,307.890015,AMZN,Technology
02-05-2014,308.01001,AMZN,Technology
05-05-2014,310.049988,AMZN,Technology
06-05-2014,297.380005,AMZN,Technology
07-05-2014,292.709991,AMZN,Technology
08-05-2014,288.320007,AMZN,Technology
09-05-2014,292.23999,AMZN,Technology
12-05-2014,302.859985,AMZN,Technology
13-05-2014,304.640015,AMZN,Technology
14-05-2014,297.619995,AMZN,Technology
15-05-2014,295.190002,AMZN,Technology
16-05-2014,297.700012,AMZN,Technology
19-05-2014,296.76001,AMZN,Technology
20-05-2014,301.190002,AMZN,Technology
21-05-2014,305.01001,AMZN,Technology
22-05-2014,304.910004,AMZN,Technology
23-05-2014,312.23999,AMZN,Technology
27-05-2014,310.820007,AMZN,Technology
28-05-2014,310.160004,AMZN,Technology
29-05-2014,313.779999,AMZN,Technology
30-05-2014,312.549988,AMZN,Technology
02-06-2014,308.839996,AMZN,Technology
03-06-2014,307.190002,AMZN,Technology
04-06-2014,306.779999,AMZN,Technology
05-06-2014,323.570007,AMZN,Technology
06-06-2014,329.670013,AMZN,Technology
09-06-2014,327.5,AMZN,Technology
10-06-2014,332.410004,AMZN,Technology
11-06-2014,335.200012,AMZN,Technology
12-06-2014,325.910004,AMZN,Technology
13-06-2014,326.269989,AMZN,Technology
16-06-2014,327.619995,AMZN,Technology
17-06-2014,325.619995,AMZN,Technology
18-06-2014,334.380005,AMZN,Technology
19-06-2014,327,AMZN,Technology
20-06-2014,324.200012,AMZN,Technology
23-06-2014,327.23999,AMZN,Technology
24-06-2014,324.160004,AMZN,Technology
25-06-2014,327.440002,AMZN,Technology
26-06-2014,325.690002,AMZN,Technology
27-06-2014,324.570007,AMZN,Technology
30-06-2014,324.779999,AMZN,Technology
01-07-2014,332.390015,AMZN,Technology
02-07-2014,332.850006,AMZN,Technology
03-07-2014,337.48999,AMZN,Technology
07-07-2014,333.549988,AMZN,Technology
08-07-2014,323.809998,AMZN,Technology
09-07-2014,329.970001,AMZN,Technology
10-07-2014,327.920013,AMZN,Technology
11-07-2014,346.200012,AMZN,Technology
14-07-2014,355.320007,AMZN,Technology
15-07-2014,354.440002,AMZN,Technology
16-07-2014,355.899994,AMZN,Technology
17-07-2014,352.450012,AMZN,Technology
18-07-2014,358.660004,AMZN,Technology
21-07-2014,359.76001,AMZN,Technology
22-07-2014,360.839996,AMZN,Technology
23-07-2014,358.140015,AMZN,Technology
24-07-2014,358.609985,AMZN,Technology
25-07-2014,324.01001,AMZN,Technology
28-07-2014,320.410004,AMZN,Technology
29-07-2014,320,AMZN,Technology
30-07-2014,322.51001,AMZN,Technology
31-07-2014,312.98999,AMZN,Technology
01-08-2014,307.059998,AMZN,Technology
04-08-2014,313.649994,AMZN,Technology
05-08-2014,312.320007,AMZN,Technology
06-08-2014,313.890015,AMZN,Technology
07-08-2014,311.450012,AMZN,Technology
08-08-2014,316.799988,AMZN,Technology
11-08-2014,318.329987,AMZN,Technology
12-08-2014,319.320007,AMZN,Technology
13-08-2014,326.279999,AMZN,Technology
14-08-2014,333.209991,AMZN,Technology
15-08-2014,333.630005,AMZN,Technology
18-08-2014,334.529999,AMZN,Technology
19-08-2014,335.130005,AMZN,Technology
20-08-2014,335.779999,AMZN,Technology
21-08-2014,332.910004,AMZN,Technology
22-08-2014,331.589996,AMZN,Technology
25-08-2014,334.019989,AMZN,Technology
26-08-2014,341.829987,AMZN,Technology
27-08-2014,343.179993,AMZN,Technology
28-08-2014,340.019989,AMZN,Technology
29-08-2014,339.040009,AMZN,Technology
02-09-2014,342.380005,AMZN,Technology
03-09-2014,339,AMZN,Technology
04-09-2014,345.950012,AMZN,Technology
05-09-2014,346.380005,AMZN,Technology
08-09-2014,342.339996,AMZN,Technology
09-09-2014,329.75,AMZN,Technology
10-09-2014,331.329987,AMZN,Technology
11-09-2014,330.519989,AMZN,Technology
12-09-2014,331.190002,AMZN,Technology
15-09-2014,323.890015,AMZN,Technology
16-09-2014,327.76001,AMZN,Technology
17-09-2014,324,AMZN,Technology
18-09-2014,325,AMZN,Technology
19-09-2014,331.320007,AMZN,Technology
22-09-2014,324.5,AMZN,Technology
23-09-2014,323.630005,AMZN,Technology
24-09-2014,328.209991,AMZN,Technology
25-09-2014,321.929993,AMZN,Technology
26-09-2014,323.209991,AMZN,Technology
29-09-2014,321.820007,AMZN,Technology
30-09-2014,322.440002,AMZN,Technology
01-10-2014,317.459991,AMZN,Technology
02-10-2014,318.410004,AMZN,Technology
03-10-2014,322.73999,AMZN,Technology
06-10-2014,322.200012,AMZN,Technology
07-10-2014,316.980011,AMZN,Technology
08-10-2014,322.700012,AMZN,Technology
09-10-2014,315.369995,AMZN,Technology
10-10-2014,311.390015,AMZN,Technology
13-10-2014,306.450012,AMZN,Technology
14-10-2014,308.309998,AMZN,Technology
15-10-2014,305.970001,AMZN,Technology
16-10-2014,302.859985,AMZN,Technology
17-10-2014,303.640015,AMZN,Technology
20-10-2014,306.209991,AMZN,Technology
21-10-2014,315.329987,AMZN,Technology
22-10-2014,312.970001,AMZN,Technology
23-10-2014,313.179993,AMZN,Technology
24-10-2014,287.059998,AMZN,Technology
27-10-2014,289.970001,AMZN,Technology
28-10-2014,295.589996,AMZN,Technology
29-10-2014,294.119995,AMZN,Technology
30-10-2014,299.070007,AMZN,Technology
31-10-2014,305.459991,AMZN,Technology
03-11-2014,305.720001,AMZN,Technology
04-11-2014,302.809998,AMZN,Technology
05-11-2014,296.519989,AMZN,Technology
06-11-2014,296.640015,AMZN,Technology
07-11-2014,299.859985,AMZN,Technology
10-11-2014,305.109985,AMZN,Technology
11-11-2014,312.01001,AMZN,Technology
12-11-2014,311.51001,AMZN,Technology
13-11-2014,316.480011,AMZN,Technology
14-11-2014,327.820007,AMZN,Technology
17-11-2014,323.049988,AMZN,Technology
18-11-2014,324.929993,AMZN,Technology
19-11-2014,326.540009,AMZN,Technology
20-11-2014,330.540009,AMZN,Technology
21-11-2014,332.630005,AMZN,Technology
24-11-2014,335.640015,AMZN,Technology
25-11-2014,335.040009,AMZN,Technology
26-11-2014,333.570007,AMZN,Technology
28-11-2014,338.640015,AMZN,Technology
01-12-2014,326,AMZN,Technology
02-12-2014,326.309998,AMZN,Technology
03-12-2014,316.5,AMZN,Technology
04-12-2014,316.929993,AMZN,Technology
05-12-2014,312.630005,AMZN,Technology
08-12-2014,306.640015,AMZN,Technology
09-12-2014,312.5,AMZN,Technology
10-12-2014,305.839996,AMZN,Technology
11-12-2014,307.359985,AMZN,Technology
12-12-2014,307.320007,AMZN,Technology
15-12-2014,306.070007,AMZN,Technology
16-12-2014,295.059998,AMZN,Technology
17-12-2014,298.880005,AMZN,Technology
18-12-2014,297.730011,AMZN,Technology
19-12-2014,299.899994,AMZN,Technology
22-12-2014,306.540009,AMZN,Technology
23-12-2014,306.290009,AMZN,Technology
24-12-2014,303.029999,AMZN,Technology
26-12-2014,309.089996,AMZN,Technology
29-12-2014,312.040009,AMZN,Technology
30-12-2014,310.299988,AMZN,Technology
31-12-2014,310.350006,AMZN,Technology
02-01-2015,308.519989,AMZN,Technology
05-01-2015,302.190002,AMZN,Technology
06-01-2015,295.290009,AMZN,Technology
07-01-2015,298.420013,AMZN,Technology
08-01-2015,300.459991,AMZN,Technology
09-01-2015,296.929993,AMZN,Technology
12-01-2015,291.410004,AMZN,Technology
13-01-2015,294.73999,AMZN,Technology
14-01-2015,293.269989,AMZN,Technology
15-01-2015,286.950012,AMZN,Technology
16-01-2015,290.73999,AMZN,Technology
20-01-2015,289.440002,AMZN,Technology
21-01-2015,297.25,AMZN,Technology
22-01-2015,310.320007,AMZN,Technology
23-01-2015,312.390015,AMZN,Technology
26-01-2015,309.660004,AMZN,Technology
27-01-2015,306.75,AMZN,Technology
28-01-2015,303.910004,AMZN,Technology
29-01-2015,311.779999,AMZN,Technology
30-01-2015,354.529999,AMZN,Technology
02-02-2015,364.470001,AMZN,Technology
03-02-2015,363.549988,AMZN,Technology
04-02-2015,364.75,AMZN,Technology
05-02-2015,373.890015,AMZN,Technology
06-02-2015,374.279999,AMZN,Technology
09-02-2015,370.559998,AMZN,Technology
10-02-2015,373,AMZN,Technology
11-02-2015,375.140015,AMZN,Technology
12-02-2015,377.170013,AMZN,Technology
13-02-2015,381.829987,AMZN,Technology
17-02-2015,375.429993,AMZN,Technology
18-02-2015,373.369995,AMZN,Technology
19-02-2015,379,AMZN,Technology
20-02-2015,383.660004,AMZN,Technology
23-02-2015,380.140015,AMZN,Technology
24-02-2015,378.589996,AMZN,Technology
25-02-2015,385.369995,AMZN,Technology
26-02-2015,384.799988,AMZN,Technology
27-02-2015,380.160004,AMZN,Technology
02-03-2015,385.660004,AMZN,Technology
03-03-2015,384.609985,AMZN,Technology
04-03-2015,382.720001,AMZN,Technology
05-03-2015,387.829987,AMZN,Technology
06-03-2015,380.089996,AMZN,Technology
09-03-2015,378.559998,AMZN,Technology
10-03-2015,369.51001,AMZN,Technology
11-03-2015,366.369995,AMZN,Technology
12-03-2015,374.23999,AMZN,Technology
13-03-2015,370.579987,AMZN,Technology
16-03-2015,373.350006,AMZN,Technology
17-03-2015,371.920013,AMZN,Technology
18-03-2015,375.140015,AMZN,Technology
19-03-2015,373.23999,AMZN,Technology
20-03-2015,378.48999,AMZN,Technology
23-03-2015,375.109985,AMZN,Technology
24-03-2015,374.089996,AMZN,Technology
25-03-2015,370.959991,AMZN,Technology
26-03-2015,367.350006,AMZN,Technology
27-03-2015,370.559998,AMZN,Technology
30-03-2015,374.589996,AMZN,Technology
31-03-2015,372.100006,AMZN,Technology
01-04-2015,370.26001,AMZN,Technology
02-04-2015,372.25,AMZN,Technology
06-04-2015,377.040009,AMZN,Technology
07-04-2015,374.410004,AMZN,Technology
08-04-2015,381.200012,AMZN,Technology
09-04-2015,383.540009,AMZN,Technology
10-04-2015,382.649994,AMZN,Technology
13-04-2015,382.359985,AMZN,Technology
14-04-2015,385.109985,AMZN,Technology
15-04-2015,383.450012,AMZN,Technology
16-04-2015,386.040009,AMZN,Technology
17-04-2015,375.559998,AMZN,Technology
20-04-2015,389.51001,AMZN,Technology
21-04-2015,391.179993,AMZN,Technology
22-04-2015,389.799988,AMZN,Technology
23-04-2015,389.98999,AMZN,Technology
24-04-2015,445.100006,AMZN,Technology
27-04-2015,438.559998,AMZN,Technology
28-04-2015,429.309998,AMZN,Technology
29-04-2015,429.369995,AMZN,Technology
30-04-2015,421.779999,AMZN,Technology
01-05-2015,422.869995,AMZN,Technology
04-05-2015,423.040009,AMZN,Technology
05-05-2015,421.190002,AMZN,Technology
06-05-2015,419.100006,AMZN,Technology
07-05-2015,426.880005,AMZN,Technology
08-05-2015,433.690002,AMZN,Technology
11-05-2015,432.850006,AMZN,Technology
12-05-2015,431.019989,AMZN,Technology
13-05-2015,426.869995,AMZN,Technology
14-05-2015,432.279999,AMZN,Technology
15-05-2015,426,AMZN,Technology
18-05-2015,425.23999,AMZN,Technology
19-05-2015,421.709991,AMZN,Technology
20-05-2015,423.859985,AMZN,Technology
21-05-2015,431.630005,AMZN,Technology
22-05-2015,427.630005,AMZN,Technology
26-05-2015,425.470001,AMZN,Technology
27-05-2015,431.420013,AMZN,Technology
28-05-2015,426.570007,AMZN,Technology
29-05-2015,429.230011,AMZN,Technology
01-06-2015,430.920013,AMZN,Technology
02-06-2015,430.98999,AMZN,Technology
03-06-2015,436.589996,AMZN,Technology
04-06-2015,430.779999,AMZN,Technology
05-06-2015,426.950012,AMZN,Technology
08-06-2015,423.5,AMZN,Technology
09-06-2015,425.480011,AMZN,Technology
10-06-2015,430.769989,AMZN,Technology
11-06-2015,432.970001,AMZN,Technology
12-06-2015,429.920013,AMZN,Technology
15-06-2015,423.670013,AMZN,Technology
16-06-2015,427.26001,AMZN,Technology
17-06-2015,427.809998,AMZN,Technology
18-06-2015,439.390015,AMZN,Technology
19-06-2015,434.920013,AMZN,Technology
22-06-2015,436.290009,AMZN,Technology
23-06-2015,445.98999,AMZN,Technology
24-06-2015,440.839996,AMZN,Technology
25-06-2015,440.100006,AMZN,Technology
26-06-2015,438.100006,AMZN,Technology
29-06-2015,429.859985,AMZN,Technology
30-06-2015,434.089996,AMZN,Technology
01-07-2015,437.390015,AMZN,Technology
02-07-2015,437.709991,AMZN,Technology
06-07-2015,436.040009,AMZN,Technology
07-07-2015,436.720001,AMZN,Technology
08-07-2015,429.700012,AMZN,Technology
09-07-2015,434.390015,AMZN,Technology
10-07-2015,443.51001,AMZN,Technology
13-07-2015,455.570007,AMZN,Technology
14-07-2015,465.570007,AMZN,Technology
15-07-2015,461.190002,AMZN,Technology
16-07-2015,475.480011,AMZN,Technology
17-07-2015,483.01001,AMZN,Technology
20-07-2015,488.100006,AMZN,Technology
21-07-2015,488,AMZN,Technology
22-07-2015,488.269989,AMZN,Technology
23-07-2015,482.179993,AMZN,Technology
24-07-2015,529.419983,AMZN,Technology
27-07-2015,531.409973,AMZN,Technology
28-07-2015,526.030029,AMZN,Technology
29-07-2015,529,AMZN,Technology
30-07-2015,536.76001,AMZN,Technology
31-07-2015,536.150024,AMZN,Technology
03-08-2015,535.030029,AMZN,Technology
04-08-2015,531.900024,AMZN,Technology
05-08-2015,537.01001,AMZN,Technology
06-08-2015,529.460022,AMZN,Technology
07-08-2015,522.619995,AMZN,Technology
10-08-2015,524,AMZN,Technology
11-08-2015,527.460022,AMZN,Technology
12-08-2015,525.909973,AMZN,Technology
13-08-2015,529.659973,AMZN,Technology
14-08-2015,531.52002,AMZN,Technology
17-08-2015,535.219971,AMZN,Technology
18-08-2015,535.02002,AMZN,Technology
19-08-2015,532.919983,AMZN,Technology
20-08-2015,515.780029,AMZN,Technology
21-08-2015,494.470001,AMZN,Technology
24-08-2015,463.369995,AMZN,Technology
25-08-2015,466.369995,AMZN,Technology
26-08-2015,500.769989,AMZN,Technology
27-08-2015,518.369995,AMZN,Technology
28-08-2015,518.01001,AMZN,Technology
31-08-2015,512.890015,AMZN,Technology
